seed,fold,method,protocol_sha256,relative_path,bearing_id,condition,label,prediction,probability_0,probability_1,probability_2
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KA15/KA15/N15_M01_F10_KA15_5.mat,KA15,N15_M01_F10,1,2,0.11402200162410736,0.4364146590232849,0.4495633840560913
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KA15/KA15/N15_M01_F10_KA15_6.mat,KA15,N15_M01_F10,1,2,0.1159280389547348,0.43530508875846863,0.44876688718795776
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KA15/KA15/N15_M01_F10_KA15_7.mat,KA15,N15_M01_F10,1,2,0.1104288399219513,0.43902599811553955,0.4505452513694763
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KA15/KA15/N15_M01_F10_KA15_8.mat,KA15,N15_M01_F10,1,2,0.11660666018724442,0.43508321046829224,0.44831013679504395
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KA15/KA15/N15_M01_F10_KA15_9.mat,KA15,N15_M01_F10,1,2,0.11468961089849472,0.43639636039733887,0.4489139914512634
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KA15/KA15/N15_M07_F04_KA15_1.mat,KA15,N15_M07_F04,1,2,0.13162434101104736,0.42626211047172546,0.44211360812187195
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KA15/KA15/N15_M07_F04_KA15_10.mat,KA15,N15_M07_F04,1,2,0.13455413281917572,0.42433005571365356,0.4411158561706543
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KA15/KA15/N15_M07_F04_KA15_11.mat,KA15,N15_M07_F04,1,2,0.15545129776000977,0.41069674491882324,0.4338518977165222
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KA15/KA15/N15_M07_F04_KA15_12.mat,KA15,N15_M07_F04,1,2,0.13138443231582642,0.42652779817581177,0.44208773970603943
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KA15/KA15/N15_M07_F04_KA15_13.mat,KA15,N15_M07_F04,1,2,0.13404370844364166,0.4246111214160919,0.44134512543678284
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KA15/KA15/N15_M07_F04_KA15_14.mat,KA15,N15_M07_F04,1,2,0.13962838053703308,0.42105621099472046,0.43931540846824646
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KA15/KA15/N15_M07_F04_KA15_15.mat,KA15,N15_M07_F04,1,2,0.1401941329240799,0.42079901695251465,0.43900683522224426
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KA15/KA15/N15_M07_F04_KA15_16.mat,KA15,N15_M07_F04,1,2,0.12878862023353577,0.4279293417930603,0.4432820677757263
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KA15/KA15/N15_M07_F04_KA15_17.mat,KA15,N15_M07_F04,1,2,0.14600037038326263,0.41689532995224,0.4371042549610138
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KA15/KA15/N15_M07_F04_KA15_18.mat,KA15,N15_M07_F04,1,2,0.14363223314285278,0.4181663393974304,0.4382014572620392
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KA15/KA15/N15_M07_F04_KA15_19.mat,KA15,N15_M07_F04,1,2,0.12924043834209442,0.42776212096214294,0.4429974853992462
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KA15/KA15/N15_M07_F04_KA15_2.mat,KA15,N15_M07_F04,1,2,0.16310586035251617,0.4060397446155548,0.4308543801307678
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KA15/KA15/N15_M07_F04_KA15_20.mat,KA15,N15_M07_F04,1,2,0.1427050083875656,0.41909679770469666,0.43819814920425415
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KA15/KA15/N15_M07_F04_KA15_3.mat,KA15,N15_M07_F04,1,2,0.14422853291034698,0.4181714653968811,0.4375999867916107
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KA15/KA15/N15_M07_F04_KA15_4.mat,KA15,N15_M07_F04,1,2,0.13001523911952972,0.42718303203582764,0.4428017735481262
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KA15/KA15/N15_M07_F04_KA15_5.mat,KA15,N15_M07_F04,1,2,0.13936035335063934,0.42100071907043457,0.43963897228240967
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KA15/KA15/N15_M07_F04_KA15_6.mat,KA15,N15_M07_F04,1,2,0.14452791213989258,0.41752657294273376,0.43794551491737366
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KA15/KA15/N15_M07_F04_KA15_7.mat,KA15,N15_M07_F04,1,2,0.14464282989501953,0.4178769886493683,0.4374801814556122
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KA15/KA15/N15_M07_F04_KA15_8.mat,KA15,N15_M07_F04,1,2,0.12314631044864655,0.4319853186607361,0.44486838579177856
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KA15/KA15/N15_M07_F04_KA15_9.mat,KA15,N15_M07_F04,1,2,0.14998692274093628,0.4143034815788269,0.4357096254825592
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KA15/KA15/N15_M07_F10_KA15_1.mat,KA15,N15_M07_F10,1,2,0.1153673604130745,0.43589410185813904,0.4487384855747223
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KA15/KA15/N15_M07_F10_KA15_10.mat,KA15,N15_M07_F10,1,2,0.11645040661096573,0.4352169930934906,0.44833263754844666
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KA15/KA15/N15_M07_F10_KA15_11.mat,KA15,N15_M07_F10,1,2,0.11806143075227737,0.4337659776210785,0.44817259907722473
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KA15/KA15/N15_M07_F10_KA15_12.mat,KA15,N15_M07_F10,1,2,0.11079618334770203,0.4397037923336029,0.44950002431869507
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KA15/KA15/N15_M07_F10_KA15_13.mat,KA15,N15_M07_F10,1,2,0.1179465502500534,0.43427348136901855,0.44777989387512207
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KA15/KA15/N15_M07_F10_KA15_14.mat,KA15,N15_M07_F10,1,2,0.11417145282030106,0.43692049384117126,0.4489080607891083
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KA15/KA15/N15_M07_F10_KA15_15.mat,KA15,N15_M07_F10,1,2,0.11731710284948349,0.4347655475139618,0.4479173719882965
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KA15/KA15/N15_M07_F10_KA15_16.mat,KA15,N15_M07_F10,1,2,0.12008877843618393,0.4326796233654022,0.44723162055015564
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KA15/KA15/N15_M07_F10_KA15_17.mat,KA15,N15_M07_F10,1,2,0.12180814146995544,0.43141794204711914,0.4467740058898926
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KA15/KA15/N15_M07_F10_KA15_18.mat,KA15,N15_M07_F10,1,2,0.11727935820817947,0.43507230281829834,0.4476483464241028
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KA15/KA15/N15_M07_F10_KA15_19.mat,KA15,N15_M07_F10,1,2,0.1187911406159401,0.4337858259677887,0.4474230110645294
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KA15/KA15/N15_M07_F10_KA15_2.mat,KA15,N15_M07_F10,1,2,0.11527734249830246,0.4361793100833893,0.44854336977005005
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KA15/KA15/N15_M07_F10_KA15_20.mat,KA15,N15_M07_F10,1,2,0.11768384277820587,0.4343179762363434,0.44799816608428955
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KA15/KA15/N15_M07_F10_KA15_3.mat,KA15,N15_M07_F10,1,2,0.11615300178527832,0.4354057312011719,0.4484412670135498
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KA15/KA15/N15_M07_F10_KA15_4.mat,KA15,N15_M07_F10,1,2,0.11874847859144211,0.43325790762901306,0.44799354672431946
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KA15/KA15/N15_M07_F10_KA15_5.mat,KA15,N15_M07_F10,1,2,0.11327303200960159,0.4374755918979645,0.44925135374069214
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KA15/KA15/N15_M07_F10_KA15_6.mat,KA15,N15_M07_F10,1,2,0.11193541437387466,0.43816015124320984,0.4499044120311737
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KA15/KA15/N15_M07_F10_KA15_7.mat,KA15,N15_M07_F10,1,2,0.12066926062107086,0.43229401111602783,0.4470367431640625
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KA15/KA15/N15_M07_F10_KA15_8.mat,KA15,N15_M07_F10,1,2,0.11515943706035614,0.4355551302433014,0.4492854177951813
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KA15/KA15/N15_M07_F10_KA15_9.mat,KA15,N15_M07_F10,1,2,0.12199369072914124,0.43109291791915894,0.44691336154937744
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KI14/KI14/N09_M07_F10_KI14_1.mat,KI14,N09_M07_F10,2,2,0.11080712825059891,0.44096001982688904,0.44823282957077026
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KI14/KI14/N09_M07_F10_KI14_10.mat,KI14,N09_M07_F10,2,1,0.09557406604290009,0.45278775691986084,0.45163822174072266
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KI14/KI14/N09_M07_F10_KI14_11.mat,KI14,N09_M07_F10,2,2,0.1025482714176178,0.4476783275604248,0.4497734010219574
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KI14/KI14/N09_M07_F10_KI14_12.mat,KI14,N09_M07_F10,2,2,0.10571695119142532,0.4454955756664276,0.44878748059272766
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KI14/KI14/N09_M07_F10_KI14_13.mat,KI14,N09_M07_F10,2,1,0.09401855617761612,0.4550515115261078,0.4509299695491791
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KI14/KI14/N09_M07_F10_KI14_14.mat,KI14,N09_M07_F10,2,2,0.1019899919629097,0.4481717646121979,0.44983822107315063
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KI14/KI14/N09_M07_F10_KI14_15.mat,KI14,N09_M07_F10,2,1,0.08850713819265366,0.4591044485569,0.4523884057998657
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KI14/KI14/N09_M07_F10_KI14_16.mat,KI14,N09_M07_F10,2,1,0.09327013045549393,0.45552313327789307,0.4512067139148712
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KI14/KI14/N09_M07_F10_KI14_17.mat,KI14,N09_M07_F10,2,1,0.09517183899879456,0.45389366149902344,0.4509345293045044
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KI14/KI14/N09_M07_F10_KI14_18.mat,KI14,N09_M07_F10,2,2,0.10925524681806564,0.4426531493663788,0.44809162616729736
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KI14/KI14/N09_M07_F10_KI14_19.mat,KI14,N09_M07_F10,2,1,0.09549712389707565,0.4535010755062103,0.4510017931461334
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KI14/KI14/N09_M07_F10_KI14_2.mat,KI14,N09_M07_F10,2,1,0.09184916317462921,0.4558968245983124,0.45225411653518677
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KI14/KI14/N09_M07_F10_KI14_20.mat,KI14,N09_M07_F10,2,2,0.10023720562458038,0.44967013597488403,0.4500926733016968
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KI14/KI14/N09_M07_F10_KI14_3.mat,KI14,N09_M07_F10,2,2,0.09913988411426544,0.4498438239097595,0.45101630687713623
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KI14/KI14/N09_M07_F10_KI14_4.mat,KI14,N09_M07_F10,2,1,0.08815456926822662,0.4587404131889343,0.45310497283935547
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KI14/KI14/N09_M07_F10_KI14_5.mat,KI14,N09_M07_F10,2,1,0.09382394701242447,0.4541746973991394,0.4520013630390167
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KI14/KI14/N09_M07_F10_KI14_6.mat,KI14,N09_M07_F10,2,2,0.10740896314382553,0.44377392530441284,0.44881707429885864
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KI14/KI14/N09_M07_F10_KI14_7.mat,KI14,N09_M07_F10,2,2,0.09994381666183472,0.44943100214004517,0.4506251811981201
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KI14/KI14/N09_M07_F10_KI14_8.mat,KI14,N09_M07_F10,2,2,0.10663287341594696,0.4442928731441498,0.4490742087364197
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KI14/KI14/N09_M07_F10_KI14_9.mat,KI14,N09_M07_F10,2,2,0.1035447046160698,0.4470040500164032,0.4494512975215912
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KI14/KI14/N15_M01_F10_KI14_1.mat,KI14,N15_M01_F10,2,2,0.13597309589385986,0.42122361063957214,0.442803293466568
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KI14/KI14/N15_M01_F10_KI14_10.mat,KI14,N15_M01_F10,2,2,0.15283583104610443,0.40974047780036926,0.4374237060546875
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KI14/KI14/N15_M01_F10_KI14_11.mat,KI14,N15_M01_F10,2,2,0.12443511188030243,0.42861855030059814,0.4469463527202606
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KI14/KI14/N15_M01_F10_KI14_12.mat,KI14,N15_M01_F10,2,2,0.1381639540195465,0.41922464966773987,0.4426113963127136
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KI14/KI14/N15_M01_F10_KI14_13.mat,KI14,N15_M01_F10,2,2,0.13895054161548615,0.41890549659729004,0.4421440064907074
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KI14/KI14/N15_M01_F10_KI14_14.mat,KI14,N15_M01_F10,2,2,0.12331897765398026,0.4293229877948761,0.44735798239707947
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KI14/KI14/N15_M01_F10_KI14_15.mat,KI14,N15_M01_F10,2,2,0.12798772752285004,0.4264679253101349,0.44554436206817627
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KI14/KI14/N15_M01_F10_KI14_16.mat,KI14,N15_M01_F10,2,2,0.14323803782463074,0.41600582003593445,0.4407561123371124
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KI14/KI14/N15_M01_F10_KI14_17.mat,KI14,N15_M01_F10,2,2,0.1421198546886444,0.4166375696659088,0.4412425756454468
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KI14/KI14/N15_M01_F10_KI14_18.mat,KI14,N15_M01_F10,2,2,0.13355471193790436,0.4222351610660553,0.4442101716995239
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KI14/KI14/N15_M01_F10_KI14_19.mat,KI14,N15_M01_F10,2,2,0.1426362544298172,0.4159356951713562,0.44142797589302063
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KI14/KI14/N15_M01_F10_KI14_2.mat,KI14,N15_M01_F10,2,2,0.14190420508384705,0.41705581545829773,0.4410399794578552
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KI14/KI14/N15_M01_F10_KI14_20.mat,KI14,N15_M01_F10,2,2,0.1311638504266739,0.42386913299560547,0.44496703147888184
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KI14/KI14/N15_M01_F10_KI14_3.mat,KI14,N15_M01_F10,2,2,0.12712295353412628,0.42674368619918823,0.4461333155632019
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KI14/KI14/N15_M01_F10_KI14_4.mat,KI14,N15_M01_F10,2,2,0.14283189177513123,0.41657179594039917,0.440596342086792
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KI14/KI14/N15_M01_F10_KI14_5.mat,KI14,N15_M01_F10,2,2,0.12862302362918854,0.4259990453720093,0.4453778862953186
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KI14/KI14/N15_M01_F10_KI14_6.mat,KI14,N15_M01_F10,2,2,0.13298386335372925,0.42317870259284973,0.443837434053421
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KI14/KI14/N15_M01_F10_KI14_7.mat,KI14,N15_M01_F10,2,2,0.12936967611312866,0.4253988564014435,0.44523143768310547
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KI14/KI14/N15_M01_F10_KI14_8.mat,KI14,N15_M01_F10,2,2,0.14243680238723755,0.4163438081741333,0.44121938943862915
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KI14/KI14/N15_M01_F10_KI14_9.mat,KI14,N15_M01_F10,2,2,0.13266423344612122,0.4228958487510681,0.44443991780281067
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KI14/KI14/N15_M07_F04_KI14_1.mat,KI14,N15_M07_F04,2,2,0.14753203094005585,0.41335198283195496,0.4391160011291504
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KI14/KI14/N15_M07_F04_KI14_10.mat,KI14,N15_M07_F04,2,2,0.13175757229328156,0.42356687784194946,0.4446755647659302
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KI14/KI14/N15_M07_F04_KI14_11.mat,KI14,N15_M07_F04,2,2,0.1437913328409195,0.41530394554138184,0.4409046769142151
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KI14/KI14/N15_M07_F04_KI14_12.mat,KI14,N15_M07_F04,2,2,0.14069770276546478,0.4176548719406128,0.441647469997406
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KI14/KI14/N15_M07_F04_KI14_13.mat,KI14,N15_M07_F04,2,2,0.13909664750099182,0.41872310638427734,0.4421803057193756
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KI14/KI14/N15_M07_F04_KI14_14.mat,KI14,N15_M07_F04,2,2,0.1391420066356659,0.41843491792678833,0.4424230754375458
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KI14/KI14/N15_M07_F04_KI14_15.mat,KI14,N15_M07_F04,2,2,0.13230018317699432,0.4227074682712555,0.444992333650589
7,1,QDIFFCL_D_ONLY_EXTERNAL_COMPONENT,624ffd5f0b26ece4b232d9df20272eba2c1985d2ac7305ec2fccd54bdcc435ed,KI14/KI14/N15_M07_F04_KI14_16.mat,KI14,N15_M07_F04,2,2,0.13042733073234558,0.42447876930236816,0.44509387016296387
